,selling_price,year,manufacturer,name,cylinders,km_driven,transmission,owner_id,size,type,paint_color,ex_showroom_price
274,3350,1993,lexus,sc300,6 cylinders,127000,automatic,,mid-size,coupe,green,8954
275,8300,2011,ford,mustang,6 cylinders,109050,automatic,,mid-size,coupe,red,15623
276,23900,2013,bmw,x6,8 cylinders,,manual,,,SUV,grey,28868
277,2000,1998,gmc,suburban 1500,8 cylinders,214048,automatic,1GKFK16R5WJ716920,full-size,SUV,white,7174
278,2000,1977,chevrolet,k10,8 cylinders,100000,automatic,CKR147Z167007,full-size,pickup,red,8720
279,10700,2003,ford,f-350,6 cylinders,315000,manual,1FTSW31P73EC28654,,truck,brown,16043
280,18995,2008,ford,f250 super duty crew cab,8 cylinders,170909,automatic,1FTSW21R28EA88662,,pickup,white,26255
281,18495,2007,chevrolet,silverado 2500 hd crew cab,8 cylinders,148411,automatic,1GCHC236X7F512300,,pickup,brown,26230
282,10295,2015,chrysler,200,4 cylinders,65731,automatic,1C3CCCAB5FN719086,,sedan,white,17961
283,18995,2017,acura,ilx,4 cylinders,39238,automatic,19UDE2F73HA007339,,sedan,white,23978
284,25795,2011,gmc,sierra 2500 hd crew cab,8 cylinders,190330,automatic,1GT125C89BF244193,,pickup,white,32765
285,24495,2016,honda,pilot,6 cylinders,75186,automatic,5FNYF6H51GB010472,,SUV,blue,33116
286,10795,2008,subaru,impreza,4 cylinders,119433,manual,JF1GH75688G811437,,wagon,white,18722
287,18795,2016,dodge,challenger,6 cylinders,47639,automatic,2C3CDZAG0GH153733,,other,black,25500
288,42999,2001,bmw,m5,,53393,manual,WBSDE93431BZ99203,,,,51968
289,15000,2008,ford,super duty f-350 drw,8 cylinders,140500,automatic,,full-size,truck,white,20738
290,12795,2015,honda,cr-v,4 cylinders,51197,automatic,5J6RM3H35FL003022,,SUV,black,19086
291,26795,2016,bmw,x5,6 cylinders,83459,automatic,5UXKR0C58G0P19057,,SUV,custom,31542
292,22795,2018,dodge,charger,6 cylinders,38446,automatic,2C3CDXHG6JH142365,,sedan,grey,28964
293,17495,2015,cadillac,ats,4 cylinders,48201,automatic,1G6AB5RX5F0110632,,sedan,white,25371
294,5000,2010,honda,covic,4 cylinders,173000,automatic,,mid-size,,grey,11131
295,3000,2005,volvo,v70,5 cylinders,,automatic,,,,blue,8081
296,4895,2010,volkswagen,jetta,5 cylinders,127863,automatic,3VWRZ7AJ0AM147282,,sedan,white,10023
297,8495,1997,bmw,z3,4 cylinders,79420,manual,4USCH7323VLE02531,,convertible,black,17397
298,9795,2009,bmw,1 series,6 cylinders,71843,automatic,WBAUP73579VK74709,,other,white,14202
299,21795,2016,bmw,3 series,4 cylinders,41859,automatic,WBA8E9G58GNT81469,,sedan,white,27214
300,20795,2016,acura,tlx,6 cylinders,42866,automatic,19UUB2F52GA010755,,sedan,grey,28027
301,42999,2001,bmw,m5,,53000,manual,WBSDE93431BZ99203,,,,50453
302,11700,2014,mazda,cx-5 touring,,37665,automatic,,,,white,20170
303,7750,2005,gmc,yukon xl 1500,8 cylinders,200960,automatic,1GKFK66U45J212147,,SUV,white,16642
304,9500,1997,jeep,wrangler,4 cylinders,34500,manual,,,,white,17730
305,9995,2012,honda,civic,4 cylinders,8257,automatic,19XFB5F59CE001485,compact,sedan,white,15867
306,4895,2005,ford,freestar,6 cylinders,66011,automatic,2FMZA57635BA61212,mid-size,van,red,11154
307,12495,2007,chevrolet,silverado (classic) 1500 crew cab,8 cylinders,146706,automatic,2GCEK13Z671118679,,pickup,,21211
308,6995,2009,chevrolet,colorado,5 cylinders,53577,automatic,1GCCS19E298156924,compact,truck,white,14772
309,3300,2002,ford,expedition,8 cylinders,191400,automatic,1FMPU16L32LA20153,full-size,SUV,silver,8721
310,6250,2005,volvo,xc90,5 cylinders,127365,automatic,YV1CZ592351182051,,SUV,black,13520
311,36900,2012,ford,f-150,8 cylinders,,automatic,,full-size,pickup,white,44561
312,14900,2012,chevrolet,g3500,8 cylinders,,automatic,,full-size,other,white,19147
313,3700,1999,audi,a6,6 cylinders,131850,automatic,WAUDA24B0XN078438,full-size,hatchback,red,10145
314,9500,1999,chevrolet,g3500,8 cylinders,157400,automatic,,full-size,other,white,13836
315,2999,1997,ford,f-150,,100200,manual,2FTDF0767VCA15024,,pickup,blue,11479
316,7500,2002,ford,f-350,8 cylinders,128000,automatic,1FDSF34L22ED53385,,truck,white,13471
317,3200,2005,gmc,yukon xl,8 cylinders,214000,automatic,,,,white,8464
318,8800,2007,gmc,yukon,8 cylinders,175000,automatic,,full-size,SUV,white,17072
319,9000,2005,chevrolet,silverado,8 cylinders,171000,automatic,,full-size,truck,grey,15008
320,9495,2008,infiniti,g,6 cylinders,89923,automatic,JNKBV61E98M224376,,sedan,white,17255
321,14255,2008,ram,2500,8 cylinders,97205,automatic,,full-size,truck,white,19470
322,6795,2014,fiat,500,4 cylinders,76736,automatic,3C3CFFAR7ET276170,,other,black,12269
323,8795,2013,chevrolet,malibu,4 cylinders,115059,automatic,1G11F5SR3DF337995,,sedan,white,15686
324,6900,1991,ford,mustang lx 5.0,8 cylinders,154800,automatic,1FACP41E2MF183467,mid-size,hatchback,red,13763
325,39000,2012,gmc,sierra 2500hd,8 cylinders,97000,automatic,,,,white,47647
326,20495,2017,mazda,cx-5,4 cylinders,24577,automatic,JM3KFACL5H0222118,,SUV,white,29228
327,8795,2010,toyota,tacoma regular cab,4 cylinders,123220,automatic,5TENX4CN8AZ703136,,pickup,white,16628
328,19795,2016,honda,cr-v,4 cylinders,33239,automatic,2HKRM4H5XGH709163,,SUV,brown,27148
329,24495,2016,mercedes-benz,e-class,6 cylinders,25113,automatic,WDDHF5KB2GB312127,,sedan,silver,31060
330,7895,2015,fiat,500,4 cylinders,67804,automatic,3C3CFFBR6FT657136,,other,black,16484
331,5800,1997,chevrolet,cheyenne 2500,8 cylinders,141000,automatic,1GCGC24R1VZ180618,,truck,white,13589
332,17395,2012,ram,1500 quad cab,8 cylinders,85741,automatic,1C6RD7FT4CS343173,,pickup,black,25986
333,8995,2018,nissan,versa,,48914,automatic,3N1CN7AP2JL805198,,sedan,,16854
334,18495,2018,kia,sedona,,43043,automatic,KNDMB5C17J6400214,,,,23504
335,20995,2016,subaru,outback,,35359,automatic,4S4BSANCXG3271602,,SUV,,27952
336,11500,2017,chevrolet,malibu,,30117,automatic,1G1ZB5STXHF252085,,sedan,,18348
337,13500,2010,dodge,challenger,,88892,automatic,2B3CJ5DT2AH279350,,coupe,,17921
338,0,2017,ford,escape,,,automatic,1FMCU0G98HUD44892,,,,0
339,4795,2005,honda,odyssey,6 cylinders,220287,automatic,5FNRL38855B101358,,other,custom,12235
340,34495,2012,chevrolet,silverado 3500 hd crew cab,8 cylinders,108437,automatic,1GC4K1C88CF116535,,pickup,black,38565
341,6500,2011,hyundai,elantra,4 cylinders,106736,automatic,,,,,13181
342,3600,2007,chrysler,pacifica,6 cylinders,138000,automatic,,,SUV,blue,11529
343,6795,2010,chrysler,town & country,6 cylinders,123352,automatic,2A4RR4DE3AR220387,,other,custom,13453
344,22488,2015,chevrolet,camaro ss,8 cylinders,71624,automatic,2G1FH1EJ8F9130111,,,white,29428
345,23000,2017,,Mazda6 Grand Touring,4 cylinders,8500,automatic,JM1GL1W52H1103120,mid-size,sedan,red,27153
346,25495,2012,ram,3500 crew cab,6 cylinders,314464,automatic,3C63DRJL1CG160300,,pickup,white,32726
347,8895,2011,chevrolet,express g2500,,54768,automatic,1GCWGFCB3B1124332,,van,white,14625
348,39666,2017,,FREIGHTLINER SPRINTER 3500,6 cylinders,88,automatic,WDYPF3CCXHP560426,full-size,other,white,47736
349,8000,2004,,BMW325CI,6 cylinders,63000,automatic,WBABW33464PL25432,mid-size,convertible,silver,14319
350,2000,1986,jeep,cherokee chief,6 cylinders,207411,manual,,mid-size,offroad,grey,6558
351,23500,2016,ford,mustang,4 cylinders,5400,automatic,,,coupe,red,31437
352,11480,2018,ford,fiesta se hatchback,4 cylinders,36286,automatic,3FADP4EJ5JM106745,,hatchback,,19040
353,4567,2007,toyota,corolla,4 cylinders,148868,automatic,1NXBR32E27Z870114,,sedan,,11816
354,8900,2011,chevrolet,tahoe lt,8 cylinders,156000,automatic,1gnlc2e07br188191,,,,16797
355,16500,2012,mitsubishi,lancer evolution mr,4 cylinders,111136,automatic,JA32W5FV1CU007171,,sedan,silver,21760
356,6995,2015,ford,fiesta,4 cylinders,40556,automatic,3FADP4TJ5FM225101,,hatchback,silver,12494
357,5995,2013,ford,fiesta se,4 cylinders,42565,automatic,3FADP4EJ6DM132372,,hatchback,silver,11576
358,5995,2007,chevrolet,silverado 1500,8 cylinders,196380,automatic,1GCEK19ZX7Z204074,,truck,grey,12929
359,6495,2005,nissan,frontier se crew cab,6 cylinders,161627,automatic,1N6AD07U05C418966,mid-size,SUV,black,12217
360,4200,2011,ford,escape,4 cylinders,160772,automatic,1FMCU0C75BKC05536,,SUV,white,9113
361,3000,2006,kia,sorento,6 cylinders,113819,automatic,KNDJD733065574438,,SUV,silver,8920
362,2777,1998,lincoln,continental,8 cylinders,131337,automatic,1LNFM97V5WY694064,full-size,sedan,custom,10247
363,3750,2000,dodge,dakota quad cab,8 cylinders,137000,automatic,1B7GL2AZ1YS637378,,truck,black,9553
364,3995,2002,ford,ranger,4 cylinders,95559,automatic,1FTYR10D02PB05116,,truck,white,9532
365,5995,2011,chevrolet,malibu 1lt,4 cylinders,111303,automatic,1G1ZC5E10BF299883,,sedan,,12102
366,3995,2008,hyundai,sonata,4 cylinders,151818,automatic,5NPET46C38H309675,,sedan,grey,9886
367,5295,2009,ford,fusion sel,6 cylinders,93435,automatic,3FAHP081X9R155685,mid-size,sedan,white,13197
368,2995,2000,chevrolet,camero,6 cylinders,186296,automatic,2G1FP22K3Y2104355,,coupe,,9691
369,9995,2016,jeep,patriot sport,4 cylinders,,other,1C4NJPBA1GD600174,,SUV,white,16095
370,24900,2008,ford,super duty f-350 drw,8 cylinders,,automatic,,full-size,pickup,white,32351
371,41900,2014,ram,2500,6 cylinders,,automatic,,full-size,pickup,grey,49447
372,32900,2011,ram,2500,6 cylinders,,automatic,,full-size,pickup,white,40876
373,39900,2016,gmc,yukon,8 cylinders,,automatic,,,SUV,white,45766
374,24900,2007,ram,3500,6 cylinders,,automatic,,full-size,pickup,red,30107
375,24900,2013,,Porsche Panamera,6 cylinders,,automatic,,compact,sedan,black,30477
376,23900,2015,lincoln,navigator,6 cylinders,,automatic,,,SUV,black,32596
377,12900,2008,ram,1500,8 cylinders,,automatic,,full-size,pickup,silver,21862
378,1100,1997,lincoln,,8 cylinders,149340,automatic,1LNLM92V3VY729080,mid-size,sedan,black,5999
379,32900,2014,ford,f-150,8 cylinders,,automatic,,full-size,pickup,blue,41150
380,2450,2002,mazda,b2300,4 cylinders,160000,automatic,,mid-size,truck,white,9560
381,44500,2016,gmc,sierra 2500hd,,43211,automatic,1GT12TE83GF298162,,truck,,51728
382,1900,1995,toyota,camry,4 cylinders,187788,automatic,,full-size,sedan,green,9838
383,24000,1995,ford,l8000 water truck,6 cylinders,165428,manual,1FTYR82EXSVA05518,full-size,truck,white,30763
384,26000,2004,,Freightliner FL-60 Mechanics Svc,6 cylinders,69460,automatic,1FVABRAK44DM46481,,truck,white,31469
385,9895,2008,chevrolet,silverado 2500h,8 cylinders,205805,automatic,1GCHK29K38E196334,full-size,truck,white,15704
386,13895,2005,chevrolet,silverado 2500h,8 cylinders,97347,automatic,1GCHC29205E226981,full-size,truck,white,21977
387,10795,2008,ford,f-150,8 cylinders,93759,automatic,1FTPW14V48FA62907,full-size,truck,white,17172
388,13500,2010,dodge,challenger,,88892,automatic,2B3CJ5DT2AH279350,,coupe,,21683
389,16000,2001,ford,f450,8 cylinders,36000,manual,,,,white,24038
390,16495,1951,chevrolet,deluxe,6 cylinders,72627,automatic,5JKE47973,,other,white,23415
391,8895,2007,ford,f150,8 cylinders,123283,automatic,1FTPW14V77KC85660,full-size,truck,white,13596
392,7995,2011,honda,civic,4 cylinders,28033,automatic,19XFA4F50BE000513,compact,sedan,white,13504
393,9995,2011,chevrolet,tahoe,8 cylinders,171089,automatic,1GNSKAE01BR187546,full-size,SUV,white,15033
394,18495,2009,chevrolet,silverado 2500,8 cylinders,73268,automatic,1GBHC44639E130729,full-size,truck,white,25861
395,9495,2008,chevrolet,silverado 2500h,8 cylinders,205805,automatic,1GCHK29K38E196334,full-size,truck,white,17910
396,7295,2009,chevrolet,colorado,5 cylinders,53577,automatic,1GCCS19E298156924,compact,truck,white,14361
397,19999,2011,jeep,wrangler,,,automatic,,,,,27689
398,8795,2013,kia,optima,4 cylinders,110842,automatic,KNAGM4AD1D5054120,,sedan,silver,17583
399,15000,2017,ford,mustang convertible,4 cylinders,71000,automatic,1FATP8UH9H5204131,compact,convertible,black,23016
400,15695,2016,audi,a3,,31863,automatic,WAUA7GFF2G1091066,,sedan,,21600
401,20995,2016,subaru,outback,,35359,automatic,4S4BSANCXG3271602,,SUV,,28070
402,8995,2018,nissan,versa,,48914,automatic,3N1CN7AP2JL805198,,sedan,,16515
403,14500,2018,hyundai,sonata,,12803,automatic,5NPE24AF5JH685577,,sedan,,21249
404,11500,2017,chevrolet,malibu,,30117,automatic,1G1ZB5STXHF252085,,sedan,,19914
405,18495,2018,kia,sedona,,43043,automatic,KNDMB5C17J6400214,,,,24975
406,12500,2017,ford,fusion,,34814,automatic,3FA6P0HD7HR242489,,sedan,,21145
407,11500,2008,chevrolet,avalanche,8 cylinders,136000,automatic,,,truck,black,19715
408,19900,2016,dodge,charger,8 cylinders,,automatic,,,sedan,grey,27716
409,13900,2005,chevrolet,corvette,8 cylinders,,automatic,,,coupe,blue,18043
410,34900,2014,gmc,sierra 2500hd,8 cylinders,,automatic,,full-size,pickup,white,41137
411,19900,2014,bmw,6-series,8 cylinders,,automatic,,compact,sedan,white,27685
412,11900,2010,ford,expedition,8 cylinders,,automatic,,,SUV,black,19450
413,23900,2011,ford,super duty f-250,8 cylinders,,automatic,,full-size,pickup,,30170
414,31900,2015,ford,super duty f-250 srw,8 cylinders,,automatic,,full-size,pickup,white,36199
415,44900,2019,ford,super duty f-350 srw,8 cylinders,,automatic,,full-size,,grey,52369
416,22900,2015,ford,mustang,8 cylinders,,automatic,,sub-compact,coupe,grey,31071
417,35900,2012,ford,super duty f-250 srw,8 cylinders,,automatic,,full-size,pickup,red,40514
418,34900,2016,lexus,gx 460,8 cylinders,,automatic,,,SUV,grey,42174
419,8900,2012,honda,accord ex-l,,,automatic,,,coupe,black,17180
420,0,2015,nissan,versa note sv,4 cylinders,68100,automatic,,compact,hatchback,blue,0
421,17900,2014,ford,edge sel,6 cylinders,102000,automatic,2FMDK4JC3EBB55610,full-size,SUV,red,26364
422,18295,2016,subaru,wrx,4 cylinders,50824,manual,JF1VA1B63G9817615,,sedan,white,25777
423,8795,2012,volkswagen,passat,4 cylinders,94921,automatic,1VWBN7A35CC098616,,sedan,blue,15498
424,10795,2014,volkswagen,passat,4 cylinders,79187,automatic,1VWBN7A35EC103297,,sedan,silver,18863
425,29000,1969,,American Motors,8 cylinders,76000,automatic,A9C397T172033,mid-size,coupe,yellow,37438
426,3200,2005,,Yukon XL 1500 Denali,6 cylinders,,automatic,1GKFK66U55J148247,full-size,SUV,white,8593
427,44200,2020,chevrolet,colorado crew cab 4x4 zr2,6 cylinders,22,automatic,1GCGTEENXL1108194,mid-size,pickup,grey,53015
428,19495,2014,chevrolet,camaro,8 cylinders,78954,automatic,2G1FK1EJ3E9136043,,other,white,27140
429,16695,2008,toyota,fj cruiser,6 cylinders,163658,automatic,JTEBU11F18K010456,,SUV,yellow,20926
430,6795,2010,volkswagen,passat,4 cylinders,74569,automatic,WVWJM7AN1AE105159,,sedan,custom,14186
431,14795,2008,lexus,gx,8 cylinders,164666,automatic,JTJBT20X880168597,,SUV,white,23021
432,23295,2013,lexus,gs,6 cylinders,63842,automatic,JTHBE1BL1D5028856,,sedan,silver,27861
433,12495,2015,chrysler,town & country,6 cylinders,87450,automatic,2C4RC1BG9FR709135,,other,custom,19456
434,12495,2015,volkswagen,golf,4 cylinders,75915,automatic,3VW2A7AU4FM036602,,other,white,19102
435,9999,2012,volkswagen,golf,4 cylinders,69502,manual,WVWNM7AJ4CW058544,,other,blue,16691
436,49796,2018,ford,f-150 raptor supercab!!!,,19394,automatic,1ftex1rg4jf01695,full-size,offroad,black,57134
437,34488,2016,chevrolet,silverado 1500 ltz 4x4,,51021,automatic,3GCUKSEC7GG285182,,,black,41676
438,6199,2006,mercedes-benz,benz e350 4matic,6 cylinders,90478,automatic,,full-size,sedan,black,10393
439,13750,2004,ram,1500,8 cylinders,71000,automatic,1D7HA16D64J295854,full-size,pickup,yellow,19217
440,5000,1995,jeep,wrangler yj,,,manual,,,,,10844
441,26000,2015,nissan,nv passenger,,83000,automatic,,,,,31310
442,12798,2017,chevrolet,malibu 1lt,,44890,automatic,1G1ZE5ST0HF117091,,,black,17777
443,2700,1992,dodge,dakota le,8 cylinders,120949,automatic,1B7GG23Y7NS595531,mid-size,truck,custom,8899
444,6000,1964,chrysler,300,8 cylinders,67000,automatic,8243195925,full-size,sedan,red,12515
445,34900,2014,gmc,sierra 2500hd,8 cylinders,,automatic,,full-size,pickup,white,41341
446,27000,2015,toyota,tundra 4x4,8 cylinders,80000,automatic,5TFUW5F18FX476221,,truck,white,34269
447,24595,2008,ram,3500 mega cab,6 cylinders,139400,automatic,3D7ML49A48G112180,,pickup,white,31005
448,5900,1995,chevrolet,silverado,8 cylinders,230000,automatic,,full-size,pickup,white,10762
449,7995,2005,ford,f-150,8 cylinders,151000,automatic,1FTPW14525KE20234,full-size,truck,white,13396
450,42655,2015,ram,2500 laramie,,74000,automatic,,full-size,pickup,silver,50569
451,9650,2009,mercedes-benz,benz e350,6 cylinders,90000,automatic,WDBUF56X19B416463,,sedan,blue,16893
452,4250,2004,ford,expedition,8 cylinders,203972,automatic,1FMPU16L54LB26042,,SUV,silver,11487
453,2200,1995,subaru,legacy l outback wagon,4 cylinders,220000,manual,4S3BK6357S6350965,full-size,hatchback,blue,10797
454,15400,2009,ford,f-150 lariat 4x4 supercrew,8 cylinders,132000,automatic,1FTPW14V29FB16111,full-size,pickup,white,22569
455,10800,2013,acura,tsx,4 cylinders,80300,automatic,JH4CU2F44DC011738,mid-size,sedan,black,15553
456,5900,2010,mini,cooper convertible,4 cylinders,117000,automatic,WMWMR3C54ATU98278,compact,convertible,white,14267
457,14495,2012,jeep,grand cherokee,6 cylinders,103117,automatic,1C4RJFAG1CC291565,,SUV,custom,22232
458,8200,2001,ram,2500,6 cylinders,261918,manual,3B7KF23781G784193,full-size,truck,silver,14338
459,27900,2014,bmw,x6,6 cylinders,,automatic,,,SUV,black,34757
460,11900,2010,ford,expedition,8 cylinders,,automatic,,,SUV,black,19628
461,23900,2011,ford,super duty f-250,8 cylinders,,automatic,,full-size,pickup,,30646
462,31900,2015,ford,super duty f-250 srw,8 cylinders,,automatic,,full-size,pickup,white,38357
463,41900,2014,ram,2500,6 cylinders,,automatic,,full-size,pickup,grey,47439
464,21900,2014,ram,2500,8 cylinders,,manual,,full-size,pickup,white,28752
465,25900,2016,ram,1500,8 cylinders,,automatic,,full-size,pickup,blue,30662
466,17900,2008,toyota,tacoma,6 cylinders,,automatic,,,pickup,red,23252
467,35900,2012,ford,super duty f-250 srw,8 cylinders,,automatic,,full-size,pickup,red,42762
468,19900,2015,ford,explorer,6 cylinders,,automatic,,,SUV,white,26759
469,29900,2012,ram,3500,6 cylinders,,automatic,,full-size,pickup,black,36748
470,29900,2016,mercedes-benz,gle,6 cylinders,,automatic,,,SUV,white,38329
471,24900,2013,cadillac,escalade esv,8 cylinders,,automatic,,,SUV,black,33042
472,7495,2012,hyundai,sonata,4 cylinders,150282,automatic,KMHEC4A44CA041814,,sedan,custom,13750
473,12875,2011,,Suzuki Equator RMZ 4WD,6 cylinders,96200,automatic,5Z61D0EV8BC416491,mid-size,truck,blue,17694
474,15000,1995,,International 4900 Crane Utility,6 cylinders,110812,automatic,1HTSHAAR3SH658973,,truck,white,19201
475,9995,2012,jeep,liberty,6 cylinders,106169,automatic,1C4PJMAK4CW105189,,SUV,silver,17803
476,5000,2002,subaru,impreza outback sport,4 cylinders,181072,manual,JF1GG68572G815356,mid-size,hatchback,red,12354
477,16995,2015,volvo,xc60,4 cylinders,69699,automatic,YV440MDK5F2701356,,SUV,custom,21387
478,3995,1998,chevrolet,astro cargo,,123844,automatic,1GCDM19W4WB210164,,,white,10612
479,11495,2014,volkswagen,passat,,54607,automatic,1VWBN7A34EC044775,,sedan,,16582
480,32595,2018,gmc,canyon crew cab,,24215,automatic,1GTP6DE16J1170963,,pickup,blue,38455
481,1,1998,ford,expedition eddie bauer,,22300,automatic,,,,,7426
482,14599,2004,lexus,gx 470 4dr suv 4wd,8 cylinders,108349,automatic,JTJBT20XX40056877,,SUV,,22248
483,11798,2010,buick,enclave cxl-2 awd,6 cylinders,115007,automatic,5GALVCED9AJ181446,,SUV,,19748
484,19744,2014,chevrolet,tahoe 4wd lt,8 cylinders,112865,automatic,1GNSKBE06ER124131,full-size,SUV,black,28061
485,19577,2017,volkswagen,tiguan 2.0t sport,,31449,automatic,WVGUV7AX5HW509349,,,white,25882
486,2880,2004,nissan,sentra,4 cylinders,153117,automatic,3N1AB51D94L736279,,,,9774
487,25777,2016,subaru,wrx sti,4 cylinders,35102,manual,JF1VA2Z64G9816758,,,grey,30379
488,13377,2013,ford,explorer xlt 4wd,6 cylinders,120086,automatic,,,SUV,,18396
489,20757,2016,mercedes-benz,c-class c 350e,4 cylinders,49336,automatic,55SWF4HB0GU158774,,sedan,silver,25825
490,18797,2015,audi,a4 2.0t premium plus,4 cylinders,24515,automatic,WAUEFAFLXFN035892,,,white,26282
491,21688,2018,chevrolet,malibu premier turbo,,16424,automatic,1G1ZE5SX0JF134269,,,black,28118
492,22500,1970,ford,torino gt,8 cylinders,,automatic,,mid-size,coupe,custom,31027
493,2500,1995,toyota,4runner sr5,6 cylinders,200100,automatic,,mid-size,SUV,white,7024
494,2950,2006,nissan,santra 1.8,4 cylinders,177100,automatic,3N1CB51D56L611145,compact,sedan,silver,11486
495,3500,1980,chevrolet,corvette,8 cylinders,,automatic,,,,yellow,12050
496,6495,2008,jeep,liberty,6 cylinders,130535,automatic,1J8GN28K78W261824,,SUV,black,10894
497,9995,2013,volkswagen,passat,4 cylinders,85111,automatic,1VWCN7A33DC037996,,sedan,custom,18411
498,12795,2012,volkswagen,touareg,6 cylinders,140776,automatic,WVGEK9BP6CD009714,,SUV,custom,21773
499,9795,2012,volkswagen,passat,4 cylinders,94921,automatic,1VWBN7A35CC098616,,sedan,blue,15099
500,22795,2013,toyota,4runner,6 cylinders,137491,automatic,JTEBU5JR9D5133898,,SUV,white,29014
